class,filepath
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1135.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1139.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_114.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1152.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1160.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1164.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1168.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1174.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_11746.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_11748.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1178.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1186.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_11874.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_11946.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1195.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1196.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1199.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1203.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1208.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1209.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_121.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1211.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1212.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1214.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_12157.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_122.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1223.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_12272.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_123.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1231.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1232.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_124.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1241.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1242.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1244.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1249.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_125.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1250.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1271.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1273.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1274.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1275.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1278.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_12813.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1282.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_129.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1292.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_12948.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1299.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1301.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1306.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1307.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_13096.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_131.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1310.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1316.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_13165.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1317.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1318.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1319.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1323.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_13234.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_133.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1332.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1336.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1342.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1348.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1353.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1354.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1359.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1360.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_13602.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_13609.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1363.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1364.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1365.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1366.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1371.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1376.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1380.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1381.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1388.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1390.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1391.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1393.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_13955.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1397.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1399.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1400.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_141.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1411.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_14115.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1412.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1414.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1420.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1427.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_14277.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1428.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_14315.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_144.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1446.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1460.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1461.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1464.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_14658.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1467.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_147.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_14715.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1472.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1481.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_14894.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1493.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_15.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1509.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_151.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1520.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1521.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1522.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1528.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_153.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1537.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1538.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1540.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_15403.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1542.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_15499.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1552.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1558.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1560.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1562.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1565.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1566.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1570.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1576.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1584.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1586.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1587.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1588.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_159.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1596.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1598.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1599.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_16057.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1606.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1611.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_16148.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1617.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1619.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1623.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1624.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1627.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1628.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1629.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_163.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1632.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_16492.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1654.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_16543.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1658.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_166.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1663.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_16676.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1673.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1675.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_16756.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1678.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1679.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1688.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1690.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1693.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1697.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_17.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_171.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1717.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_172.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1726.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1729.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_173.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1736.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_17404.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_17429.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1743.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1745.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1749.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1750.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1751.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1752.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1755.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_176.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1768.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1773.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1775.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_178.jpg
bison,/home/tonglab/Datasets/ILSVRC2012/train/n02410509/n02410509_1784.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1000.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10013.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10050.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10058.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10086.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10088.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10100.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10101.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10112.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10123.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10160.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1018.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10188.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1019.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1022.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1024.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10243.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10264.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10284.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10326.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10332.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10336.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10344.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1041.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10428.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10432.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10439.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10444.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1051.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10515.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10554.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1056.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10591.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1060.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10603.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10661.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1067.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1076.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10811.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10829.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1085.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10878.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1092.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10955.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_10997.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1106.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11077.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11119.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11130.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11158.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1117.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11186.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11214.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11216.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11258.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11260.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11265.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1127.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11270.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11289.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_113.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1131.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11324.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11345.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11353.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11363.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1137.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1138.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11382.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11383.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1140.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11484.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11511.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1153.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1157.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11596.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11618.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11683.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1169.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11693.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_117.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11700.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11734.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11740.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11772.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11777.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11785.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1179.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11860.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11869.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11884.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1190.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11933.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11949.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_11961.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1197.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_12000.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_12018.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1204.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_12074.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_12090.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_12092.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_12095.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1210.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_12101.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1211.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_12145.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_12165.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_12166.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_12175.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1218.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_12191.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_12217.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1223.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_12234.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_12239.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_12303.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1231.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_1233.jpg
elephant,/home/tonglab/Datasets/ILSVRC2012/train/n02504458/n02504458_12342.jpg
