class,filepath
n02009229,/home/tonglab/Datasets/ILSVRC2012/val/n02009229/ILSVRC2012_val_00002003.jpg
n02009912,/home/tonglab/Datasets/ILSVRC2012/val/n02009912/ILSVRC2012_val_00001067.jpg
n02009912,/home/tonglab/Datasets/ILSVRC2012/val/n02009912/ILSVRC2012_val_00001871.jpg
n02011460,/home/tonglab/Datasets/ILSVRC2012/val/n02011460/ILSVRC2012_val_00000363.jpg
n02011460,/home/tonglab/Datasets/ILSVRC2012/val/n02011460/ILSVRC2012_val_00000390.jpg
n02012849,/home/tonglab/Datasets/ILSVRC2012/val/n02012849/ILSVRC2012_val_00000389.jpg
n02012849,/home/tonglab/Datasets/ILSVRC2012/val/n02012849/ILSVRC2012_val_00000648.jpg
n02013706,/home/tonglab/Datasets/ILSVRC2012/val/n02013706/ILSVRC2012_val_00002126.jpg
n02013706,/home/tonglab/Datasets/ILSVRC2012/val/n02013706/ILSVRC2012_val_00003001.jpg
n02017213,/home/tonglab/Datasets/ILSVRC2012/val/n02017213/ILSVRC2012_val_00003399.jpg
n02017213,/home/tonglab/Datasets/ILSVRC2012/val/n02017213/ILSVRC2012_val_00005823.jpg
n02018207,/home/tonglab/Datasets/ILSVRC2012/val/n02018207/ILSVRC2012_val_00000825.jpg
n02018207,/home/tonglab/Datasets/ILSVRC2012/val/n02018207/ILSVRC2012_val_00001165.jpg
n02018795,/home/tonglab/Datasets/ILSVRC2012/val/n02018795/ILSVRC2012_val_00001073.jpg
n02018795,/home/tonglab/Datasets/ILSVRC2012/val/n02018795/ILSVRC2012_val_00001586.jpg
n02025239,/home/tonglab/Datasets/ILSVRC2012/val/n02025239/ILSVRC2012_val_00001800.jpg
n02025239,/home/tonglab/Datasets/ILSVRC2012/val/n02025239/ILSVRC2012_val_00002265.jpg
n02027492,/home/tonglab/Datasets/ILSVRC2012/val/n02027492/ILSVRC2012_val_00000177.jpg
n02027492,/home/tonglab/Datasets/ILSVRC2012/val/n02027492/ILSVRC2012_val_00001162.jpg
n02028035,/home/tonglab/Datasets/ILSVRC2012/val/n02028035/ILSVRC2012_val_00000470.jpg
n02028035,/home/tonglab/Datasets/ILSVRC2012/val/n02028035/ILSVRC2012_val_00000751.jpg
n02033041,/home/tonglab/Datasets/ILSVRC2012/val/n02033041/ILSVRC2012_val_00000098.jpg
n02033041,/home/tonglab/Datasets/ILSVRC2012/val/n02033041/ILSVRC2012_val_00001830.jpg
n02037110,/home/tonglab/Datasets/ILSVRC2012/val/n02037110/ILSVRC2012_val_00000548.jpg
n02037110,/home/tonglab/Datasets/ILSVRC2012/val/n02037110/ILSVRC2012_val_00002738.jpg
n02051845,/home/tonglab/Datasets/ILSVRC2012/val/n02051845/ILSVRC2012_val_00003147.jpg
n02051845,/home/tonglab/Datasets/ILSVRC2012/val/n02051845/ILSVRC2012_val_00003153.jpg
n02056570,/home/tonglab/Datasets/ILSVRC2012/val/n02056570/ILSVRC2012_val_00001056.jpg
n02056570,/home/tonglab/Datasets/ILSVRC2012/val/n02056570/ILSVRC2012_val_00002352.jpg
n02058221,/home/tonglab/Datasets/ILSVRC2012/val/n02058221/ILSVRC2012_val_00000207.jpg
n02058221,/home/tonglab/Datasets/ILSVRC2012/val/n02058221/ILSVRC2012_val_00000492.jpg
n02066245,/home/tonglab/Datasets/ILSVRC2012/val/n02066245/ILSVRC2012_val_00000016.jpg
n02066245,/home/tonglab/Datasets/ILSVRC2012/val/n02066245/ILSVRC2012_val_00000496.jpg
n02071294,/home/tonglab/Datasets/ILSVRC2012/val/n02071294/ILSVRC2012_val_00000545.jpg
n02071294,/home/tonglab/Datasets/ILSVRC2012/val/n02071294/ILSVRC2012_val_00002166.jpg
n02074367,/home/tonglab/Datasets/ILSVRC2012/val/n02074367/ILSVRC2012_val_00000072.jpg
n02074367,/home/tonglab/Datasets/ILSVRC2012/val/n02074367/ILSVRC2012_val_00000578.jpg
n02077923,/home/tonglab/Datasets/ILSVRC2012/val/n02077923/ILSVRC2012_val_00000033.jpg
n02077923,/home/tonglab/Datasets/ILSVRC2012/val/n02077923/ILSVRC2012_val_00001472.jpg
n02085620,/home/tonglab/Datasets/ILSVRC2012/val/n02085620/ILSVRC2012_val_00001049.jpg
n02085620,/home/tonglab/Datasets/ILSVRC2012/val/n02085620/ILSVRC2012_val_00002917.jpg
n02085782,/home/tonglab/Datasets/ILSVRC2012/val/n02085782/ILSVRC2012_val_00000462.jpg
n02085782,/home/tonglab/Datasets/ILSVRC2012/val/n02085782/ILSVRC2012_val_00001225.jpg
n02085936,/home/tonglab/Datasets/ILSVRC2012/val/n02085936/ILSVRC2012_val_00000457.jpg
n02085936,/home/tonglab/Datasets/ILSVRC2012/val/n02085936/ILSVRC2012_val_00002214.jpg
n02086079,/home/tonglab/Datasets/ILSVRC2012/val/n02086079/ILSVRC2012_val_00001069.jpg
n02086079,/home/tonglab/Datasets/ILSVRC2012/val/n02086079/ILSVRC2012_val_00002208.jpg
n02086240,/home/tonglab/Datasets/ILSVRC2012/val/n02086240/ILSVRC2012_val_00000907.jpg
n02086240,/home/tonglab/Datasets/ILSVRC2012/val/n02086240/ILSVRC2012_val_00001244.jpg
n02086646,/home/tonglab/Datasets/ILSVRC2012/val/n02086646/ILSVRC2012_val_00000613.jpg
n02086646,/home/tonglab/Datasets/ILSVRC2012/val/n02086646/ILSVRC2012_val_00001141.jpg
n02086910,/home/tonglab/Datasets/ILSVRC2012/val/n02086910/ILSVRC2012_val_00001389.jpg
n02086910,/home/tonglab/Datasets/ILSVRC2012/val/n02086910/ILSVRC2012_val_00001697.jpg
n02087046,/home/tonglab/Datasets/ILSVRC2012/val/n02087046/ILSVRC2012_val_00000170.jpg
n02087046,/home/tonglab/Datasets/ILSVRC2012/val/n02087046/ILSVRC2012_val_00001371.jpg
n02087394,/home/tonglab/Datasets/ILSVRC2012/val/n02087394/ILSVRC2012_val_00000077.jpg
n02087394,/home/tonglab/Datasets/ILSVRC2012/val/n02087394/ILSVRC2012_val_00000102.jpg
n02088094,/home/tonglab/Datasets/ILSVRC2012/val/n02088094/ILSVRC2012_val_00000082.jpg
n02088094,/home/tonglab/Datasets/ILSVRC2012/val/n02088094/ILSVRC2012_val_00000424.jpg
n02088238,/home/tonglab/Datasets/ILSVRC2012/val/n02088238/ILSVRC2012_val_00000838.jpg
n02088238,/home/tonglab/Datasets/ILSVRC2012/val/n02088238/ILSVRC2012_val_00000992.jpg
n02088364,/home/tonglab/Datasets/ILSVRC2012/val/n02088364/ILSVRC2012_val_00000599.jpg
n02088364,/home/tonglab/Datasets/ILSVRC2012/val/n02088364/ILSVRC2012_val_00002079.jpg
n02088466,/home/tonglab/Datasets/ILSVRC2012/val/n02088466/ILSVRC2012_val_00000141.jpg
n02088466,/home/tonglab/Datasets/ILSVRC2012/val/n02088466/ILSVRC2012_val_00000884.jpg
n02088632,/home/tonglab/Datasets/ILSVRC2012/val/n02088632/ILSVRC2012_val_00001097.jpg
n02088632,/home/tonglab/Datasets/ILSVRC2012/val/n02088632/ILSVRC2012_val_00004436.jpg
n02089078,/home/tonglab/Datasets/ILSVRC2012/val/n02089078/ILSVRC2012_val_00000327.jpg
n02089078,/home/tonglab/Datasets/ILSVRC2012/val/n02089078/ILSVRC2012_val_00002398.jpg
n02089867,/home/tonglab/Datasets/ILSVRC2012/val/n02089867/ILSVRC2012_val_00000511.jpg
n02089867,/home/tonglab/Datasets/ILSVRC2012/val/n02089867/ILSVRC2012_val_00001538.jpg
n02089973,/home/tonglab/Datasets/ILSVRC2012/val/n02089973/ILSVRC2012_val_00000028.jpg
n02089973,/home/tonglab/Datasets/ILSVRC2012/val/n02089973/ILSVRC2012_val_00000048.jpg
n02090379,/home/tonglab/Datasets/ILSVRC2012/val/n02090379/ILSVRC2012_val_00001267.jpg
n02090379,/home/tonglab/Datasets/ILSVRC2012/val/n02090379/ILSVRC2012_val_00001363.jpg
n02090622,/home/tonglab/Datasets/ILSVRC2012/val/n02090622/ILSVRC2012_val_00001626.jpg
n02090622,/home/tonglab/Datasets/ILSVRC2012/val/n02090622/ILSVRC2012_val_00003164.jpg
n02090721,/home/tonglab/Datasets/ILSVRC2012/val/n02090721/ILSVRC2012_val_00001765.jpg
n02090721,/home/tonglab/Datasets/ILSVRC2012/val/n02090721/ILSVRC2012_val_00001808.jpg
n02091032,/home/tonglab/Datasets/ILSVRC2012/val/n02091032/ILSVRC2012_val_00001825.jpg
n02091032,/home/tonglab/Datasets/ILSVRC2012/val/n02091032/ILSVRC2012_val_00002024.jpg
n02091134,/home/tonglab/Datasets/ILSVRC2012/val/n02091134/ILSVRC2012_val_00001846.jpg
n02091134,/home/tonglab/Datasets/ILSVRC2012/val/n02091134/ILSVRC2012_val_00002648.jpg
n02091244,/home/tonglab/Datasets/ILSVRC2012/val/n02091244/ILSVRC2012_val_00000022.jpg
n02091244,/home/tonglab/Datasets/ILSVRC2012/val/n02091244/ILSVRC2012_val_00000115.jpg
n02091467,/home/tonglab/Datasets/ILSVRC2012/val/n02091467/ILSVRC2012_val_00002328.jpg
n02091467,/home/tonglab/Datasets/ILSVRC2012/val/n02091467/ILSVRC2012_val_00003929.jpg
n02091635,/home/tonglab/Datasets/ILSVRC2012/val/n02091635/ILSVRC2012_val_00000079.jpg
n02091635,/home/tonglab/Datasets/ILSVRC2012/val/n02091635/ILSVRC2012_val_00000441.jpg
n02091831,/home/tonglab/Datasets/ILSVRC2012/val/n02091831/ILSVRC2012_val_00000263.jpg
n02091831,/home/tonglab/Datasets/ILSVRC2012/val/n02091831/ILSVRC2012_val_00000300.jpg
n02092002,/home/tonglab/Datasets/ILSVRC2012/val/n02092002/ILSVRC2012_val_00000405.jpg
n02092002,/home/tonglab/Datasets/ILSVRC2012/val/n02092002/ILSVRC2012_val_00001206.jpg
n02092339,/home/tonglab/Datasets/ILSVRC2012/val/n02092339/ILSVRC2012_val_00001385.jpg
n02092339,/home/tonglab/Datasets/ILSVRC2012/val/n02092339/ILSVRC2012_val_00001425.jpg
n02093256,/home/tonglab/Datasets/ILSVRC2012/val/n02093256/ILSVRC2012_val_00000248.jpg
n02093256,/home/tonglab/Datasets/ILSVRC2012/val/n02093256/ILSVRC2012_val_00001222.jpg
n02093428,/home/tonglab/Datasets/ILSVRC2012/val/n02093428/ILSVRC2012_val_00000191.jpg
n02093428,/home/tonglab/Datasets/ILSVRC2012/val/n02093428/ILSVRC2012_val_00002417.jpg
n02093647,/home/tonglab/Datasets/ILSVRC2012/val/n02093647/ILSVRC2012_val_00000883.jpg
n02093647,/home/tonglab/Datasets/ILSVRC2012/val/n02093647/ILSVRC2012_val_00001775.jpg
n02093754,/home/tonglab/Datasets/ILSVRC2012/val/n02093754/ILSVRC2012_val_00000832.jpg
n02093754,/home/tonglab/Datasets/ILSVRC2012/val/n02093754/ILSVRC2012_val_00003267.jpg
n02093859,/home/tonglab/Datasets/ILSVRC2012/val/n02093859/ILSVRC2012_val_00000062.jpg
n02093859,/home/tonglab/Datasets/ILSVRC2012/val/n02093859/ILSVRC2012_val_00000429.jpg
n02093991,/home/tonglab/Datasets/ILSVRC2012/val/n02093991/ILSVRC2012_val_00000588.jpg
n02093991,/home/tonglab/Datasets/ILSVRC2012/val/n02093991/ILSVRC2012_val_00001927.jpg
n02094114,/home/tonglab/Datasets/ILSVRC2012/val/n02094114/ILSVRC2012_val_00000391.jpg
n02094114,/home/tonglab/Datasets/ILSVRC2012/val/n02094114/ILSVRC2012_val_00001379.jpg
n02094258,/home/tonglab/Datasets/ILSVRC2012/val/n02094258/ILSVRC2012_val_00000612.jpg
n02094258,/home/tonglab/Datasets/ILSVRC2012/val/n02094258/ILSVRC2012_val_00000875.jpg
n02094433,/home/tonglab/Datasets/ILSVRC2012/val/n02094433/ILSVRC2012_val_00000696.jpg
n02094433,/home/tonglab/Datasets/ILSVRC2012/val/n02094433/ILSVRC2012_val_00000949.jpg
n02095314,/home/tonglab/Datasets/ILSVRC2012/val/n02095314/ILSVRC2012_val_00001001.jpg
n02095314,/home/tonglab/Datasets/ILSVRC2012/val/n02095314/ILSVRC2012_val_00001195.jpg
n02095570,/home/tonglab/Datasets/ILSVRC2012/val/n02095570/ILSVRC2012_val_00002194.jpg
n02095570,/home/tonglab/Datasets/ILSVRC2012/val/n02095570/ILSVRC2012_val_00002714.jpg
n02095889,/home/tonglab/Datasets/ILSVRC2012/val/n02095889/ILSVRC2012_val_00000474.jpg
n02095889,/home/tonglab/Datasets/ILSVRC2012/val/n02095889/ILSVRC2012_val_00000694.jpg
n02096051,/home/tonglab/Datasets/ILSVRC2012/val/n02096051/ILSVRC2012_val_00003002.jpg
n02096051,/home/tonglab/Datasets/ILSVRC2012/val/n02096051/ILSVRC2012_val_00004542.jpg
n02096177,/home/tonglab/Datasets/ILSVRC2012/val/n02096177/ILSVRC2012_val_00000379.jpg
n02096177,/home/tonglab/Datasets/ILSVRC2012/val/n02096177/ILSVRC2012_val_00001286.jpg
n02096294,/home/tonglab/Datasets/ILSVRC2012/val/n02096294/ILSVRC2012_val_00001564.jpg
n02096294,/home/tonglab/Datasets/ILSVRC2012/val/n02096294/ILSVRC2012_val_00002549.jpg
n02096437,/home/tonglab/Datasets/ILSVRC2012/val/n02096437/ILSVRC2012_val_00000279.jpg
n02096437,/home/tonglab/Datasets/ILSVRC2012/val/n02096437/ILSVRC2012_val_00000725.jpg
n02096585,/home/tonglab/Datasets/ILSVRC2012/val/n02096585/ILSVRC2012_val_00000350.jpg
n02096585,/home/tonglab/Datasets/ILSVRC2012/val/n02096585/ILSVRC2012_val_00001297.jpg
n02097047,/home/tonglab/Datasets/ILSVRC2012/val/n02097047/ILSVRC2012_val_00000176.jpg
n02097047,/home/tonglab/Datasets/ILSVRC2012/val/n02097047/ILSVRC2012_val_00000436.jpg
n02097130,/home/tonglab/Datasets/ILSVRC2012/val/n02097130/ILSVRC2012_val_00002573.jpg
n02097130,/home/tonglab/Datasets/ILSVRC2012/val/n02097130/ILSVRC2012_val_00003758.jpg
n02097209,/home/tonglab/Datasets/ILSVRC2012/val/n02097209/ILSVRC2012_val_00000044.jpg
n02097209,/home/tonglab/Datasets/ILSVRC2012/val/n02097209/ILSVRC2012_val_00000889.jpg
n02097298,/home/tonglab/Datasets/ILSVRC2012/val/n02097298/ILSVRC2012_val_00000411.jpg
n02097298,/home/tonglab/Datasets/ILSVRC2012/val/n02097298/ILSVRC2012_val_00000440.jpg
n02097474,/home/tonglab/Datasets/ILSVRC2012/val/n02097474/ILSVRC2012_val_00000802.jpg
n02097474,/home/tonglab/Datasets/ILSVRC2012/val/n02097474/ILSVRC2012_val_00000882.jpg
n02097658,/home/tonglab/Datasets/ILSVRC2012/val/n02097658/ILSVRC2012_val_00000105.jpg
n02097658,/home/tonglab/Datasets/ILSVRC2012/val/n02097658/ILSVRC2012_val_00000799.jpg
n02098105,/home/tonglab/Datasets/ILSVRC2012/val/n02098105/ILSVRC2012_val_00000748.jpg
n02098105,/home/tonglab/Datasets/ILSVRC2012/val/n02098105/ILSVRC2012_val_00001923.jpg
n02098286,/home/tonglab/Datasets/ILSVRC2012/val/n02098286/ILSVRC2012_val_00002784.jpg
n02098286,/home/tonglab/Datasets/ILSVRC2012/val/n02098286/ILSVRC2012_val_00003276.jpg
n02098413,/home/tonglab/Datasets/ILSVRC2012/val/n02098413/ILSVRC2012_val_00001481.jpg
n02098413,/home/tonglab/Datasets/ILSVRC2012/val/n02098413/ILSVRC2012_val_00001764.jpg
n02099267,/home/tonglab/Datasets/ILSVRC2012/val/n02099267/ILSVRC2012_val_00000824.jpg
n02099267,/home/tonglab/Datasets/ILSVRC2012/val/n02099267/ILSVRC2012_val_00002764.jpg
n02099429,/home/tonglab/Datasets/ILSVRC2012/val/n02099429/ILSVRC2012_val_00001434.jpg
n02099429,/home/tonglab/Datasets/ILSVRC2012/val/n02099429/ILSVRC2012_val_00003061.jpg
n02099601,/home/tonglab/Datasets/ILSVRC2012/val/n02099601/ILSVRC2012_val_00001112.jpg
n02099601,/home/tonglab/Datasets/ILSVRC2012/val/n02099601/ILSVRC2012_val_00001123.jpg
n02099712,/home/tonglab/Datasets/ILSVRC2012/val/n02099712/ILSVRC2012_val_00000375.jpg
n02099712,/home/tonglab/Datasets/ILSVRC2012/val/n02099712/ILSVRC2012_val_00002485.jpg
n02099849,/home/tonglab/Datasets/ILSVRC2012/val/n02099849/ILSVRC2012_val_00000668.jpg
n02099849,/home/tonglab/Datasets/ILSVRC2012/val/n02099849/ILSVRC2012_val_00001711.jpg
n02100236,/home/tonglab/Datasets/ILSVRC2012/val/n02100236/ILSVRC2012_val_00001070.jpg
n02100236,/home/tonglab/Datasets/ILSVRC2012/val/n02100236/ILSVRC2012_val_00004477.jpg
n02100583,/home/tonglab/Datasets/ILSVRC2012/val/n02100583/ILSVRC2012_val_00002323.jpg
n02100583,/home/tonglab/Datasets/ILSVRC2012/val/n02100583/ILSVRC2012_val_00004615.jpg
n02100735,/home/tonglab/Datasets/ILSVRC2012/val/n02100735/ILSVRC2012_val_00000172.jpg
n02100735,/home/tonglab/Datasets/ILSVRC2012/val/n02100735/ILSVRC2012_val_00001224.jpg
n02100877,/home/tonglab/Datasets/ILSVRC2012/val/n02100877/ILSVRC2012_val_00000161.jpg
n02100877,/home/tonglab/Datasets/ILSVRC2012/val/n02100877/ILSVRC2012_val_00000224.jpg
n02101006,/home/tonglab/Datasets/ILSVRC2012/val/n02101006/ILSVRC2012_val_00000708.jpg
n02101006,/home/tonglab/Datasets/ILSVRC2012/val/n02101006/ILSVRC2012_val_00001305.jpg
n02101388,/home/tonglab/Datasets/ILSVRC2012/val/n02101388/ILSVRC2012_val_00000227.jpg
n02101388,/home/tonglab/Datasets/ILSVRC2012/val/n02101388/ILSVRC2012_val_00001577.jpg
n02101556,/home/tonglab/Datasets/ILSVRC2012/val/n02101556/ILSVRC2012_val_00000643.jpg
n02101556,/home/tonglab/Datasets/ILSVRC2012/val/n02101556/ILSVRC2012_val_00000716.jpg
n02102040,/home/tonglab/Datasets/ILSVRC2012/val/n02102040/ILSVRC2012_val_00000665.jpg
n02102040,/home/tonglab/Datasets/ILSVRC2012/val/n02102040/ILSVRC2012_val_00001968.jpg
n02102177,/home/tonglab/Datasets/ILSVRC2012/val/n02102177/ILSVRC2012_val_00002298.jpg
n02102177,/home/tonglab/Datasets/ILSVRC2012/val/n02102177/ILSVRC2012_val_00002353.jpg
n02102318,/home/tonglab/Datasets/ILSVRC2012/val/n02102318/ILSVRC2012_val_00000524.jpg
n02102318,/home/tonglab/Datasets/ILSVRC2012/val/n02102318/ILSVRC2012_val_00001663.jpg
n02102480,/home/tonglab/Datasets/ILSVRC2012/val/n02102480/ILSVRC2012_val_00000539.jpg
n02102480,/home/tonglab/Datasets/ILSVRC2012/val/n02102480/ILSVRC2012_val_00001414.jpg
n02102973,/home/tonglab/Datasets/ILSVRC2012/val/n02102973/ILSVRC2012_val_00001693.jpg
n02102973,/home/tonglab/Datasets/ILSVRC2012/val/n02102973/ILSVRC2012_val_00002393.jpg
n02104029,/home/tonglab/Datasets/ILSVRC2012/val/n02104029/ILSVRC2012_val_00000507.jpg
n02104029,/home/tonglab/Datasets/ILSVRC2012/val/n02104029/ILSVRC2012_val_00001484.jpg
n02104365,/home/tonglab/Datasets/ILSVRC2012/val/n02104365/ILSVRC2012_val_00000533.jpg
n02104365,/home/tonglab/Datasets/ILSVRC2012/val/n02104365/ILSVRC2012_val_00001038.jpg
n02105056,/home/tonglab/Datasets/ILSVRC2012/val/n02105056/ILSVRC2012_val_00001109.jpg
n02105056,/home/tonglab/Datasets/ILSVRC2012/val/n02105056/ILSVRC2012_val_00003026.jpg
n02105162,/home/tonglab/Datasets/ILSVRC2012/val/n02105162/ILSVRC2012_val_00003176.jpg
n02105162,/home/tonglab/Datasets/ILSVRC2012/val/n02105162/ILSVRC2012_val_00004754.jpg
n02105251,/home/tonglab/Datasets/ILSVRC2012/val/n02105251/ILSVRC2012_val_00004938.jpg
n02105251,/home/tonglab/Datasets/ILSVRC2012/val/n02105251/ILSVRC2012_val_00006419.jpg
n02105412,/home/tonglab/Datasets/ILSVRC2012/val/n02105412/ILSVRC2012_val_00000113.jpg
n02105412,/home/tonglab/Datasets/ILSVRC2012/val/n02105412/ILSVRC2012_val_00000603.jpg
n02105505,/home/tonglab/Datasets/ILSVRC2012/val/n02105505/ILSVRC2012_val_00000383.jpg
n02105505,/home/tonglab/Datasets/ILSVRC2012/val/n02105505/ILSVRC2012_val_00001113.jpg
n02105641,/home/tonglab/Datasets/ILSVRC2012/val/n02105641/ILSVRC2012_val_00002247.jpg
n02105641,/home/tonglab/Datasets/ILSVRC2012/val/n02105641/ILSVRC2012_val_00003413.jpg
n02105855,/home/tonglab/Datasets/ILSVRC2012/val/n02105855/ILSVRC2012_val_00000003.jpg
n02105855,/home/tonglab/Datasets/ILSVRC2012/val/n02105855/ILSVRC2012_val_00000180.jpg
n02106030,/home/tonglab/Datasets/ILSVRC2012/val/n02106030/ILSVRC2012_val_00003480.jpg
n02106030,/home/tonglab/Datasets/ILSVRC2012/val/n02106030/ILSVRC2012_val_00003862.jpg
n02106166,/home/tonglab/Datasets/ILSVRC2012/val/n02106166/ILSVRC2012_val_00000672.jpg
n02106166,/home/tonglab/Datasets/ILSVRC2012/val/n02106166/ILSVRC2012_val_00001900.jpg
n02106382,/home/tonglab/Datasets/ILSVRC2012/val/n02106382/ILSVRC2012_val_00000203.jpg
n02106382,/home/tonglab/Datasets/ILSVRC2012/val/n02106382/ILSVRC2012_val_00000847.jpg
n02106550,/home/tonglab/Datasets/ILSVRC2012/val/n02106550/ILSVRC2012_val_00003623.jpg
n02106550,/home/tonglab/Datasets/ILSVRC2012/val/n02106550/ILSVRC2012_val_00005351.jpg
n02106662,/home/tonglab/Datasets/ILSVRC2012/val/n02106662/ILSVRC2012_val_00000946.jpg
n02106662,/home/tonglab/Datasets/ILSVRC2012/val/n02106662/ILSVRC2012_val_00001684.jpg
n02107142,/home/tonglab/Datasets/ILSVRC2012/val/n02107142/ILSVRC2012_val_00000134.jpg
n02107142,/home/tonglab/Datasets/ILSVRC2012/val/n02107142/ILSVRC2012_val_00001858.jpg
n02107312,/home/tonglab/Datasets/ILSVRC2012/val/n02107312/ILSVRC2012_val_00004386.jpg
n02107312,/home/tonglab/Datasets/ILSVRC2012/val/n02107312/ILSVRC2012_val_00004733.jpg
n02107574,/home/tonglab/Datasets/ILSVRC2012/val/n02107574/ILSVRC2012_val_00000531.jpg
n02107574,/home/tonglab/Datasets/ILSVRC2012/val/n02107574/ILSVRC2012_val_00001302.jpg
n02107683,/home/tonglab/Datasets/ILSVRC2012/val/n02107683/ILSVRC2012_val_00002708.jpg
n02107683,/home/tonglab/Datasets/ILSVRC2012/val/n02107683/ILSVRC2012_val_00004180.jpg
n02107908,/home/tonglab/Datasets/ILSVRC2012/val/n02107908/ILSVRC2012_val_00000594.jpg
n02107908,/home/tonglab/Datasets/ILSVRC2012/val/n02107908/ILSVRC2012_val_00000758.jpg
n02108000,/home/tonglab/Datasets/ILSVRC2012/val/n02108000/ILSVRC2012_val_00001005.jpg
n02108000,/home/tonglab/Datasets/ILSVRC2012/val/n02108000/ILSVRC2012_val_00001872.jpg
n02108089,/home/tonglab/Datasets/ILSVRC2012/val/n02108089/ILSVRC2012_val_00000635.jpg
n02108089,/home/tonglab/Datasets/ILSVRC2012/val/n02108089/ILSVRC2012_val_00003522.jpg
n02108422,/home/tonglab/Datasets/ILSVRC2012/val/n02108422/ILSVRC2012_val_00000975.jpg
n02108422,/home/tonglab/Datasets/ILSVRC2012/val/n02108422/ILSVRC2012_val_00002317.jpg
n02108551,/home/tonglab/Datasets/ILSVRC2012/val/n02108551/ILSVRC2012_val_00004506.jpg
n02108551,/home/tonglab/Datasets/ILSVRC2012/val/n02108551/ILSVRC2012_val_00006242.jpg
n02108915,/home/tonglab/Datasets/ILSVRC2012/val/n02108915/ILSVRC2012_val_00001313.jpg
n02108915,/home/tonglab/Datasets/ILSVRC2012/val/n02108915/ILSVRC2012_val_00002780.jpg
n02109047,/home/tonglab/Datasets/ILSVRC2012/val/n02109047/ILSVRC2012_val_00001408.jpg
n02109047,/home/tonglab/Datasets/ILSVRC2012/val/n02109047/ILSVRC2012_val_00002330.jpg
n02109525,/home/tonglab/Datasets/ILSVRC2012/val/n02109525/ILSVRC2012_val_00001937.jpg
n02109525,/home/tonglab/Datasets/ILSVRC2012/val/n02109525/ILSVRC2012_val_00002319.jpg
n02109961,/home/tonglab/Datasets/ILSVRC2012/val/n02109961/ILSVRC2012_val_00000178.jpg
n02109961,/home/tonglab/Datasets/ILSVRC2012/val/n02109961/ILSVRC2012_val_00002004.jpg
n02110063,/home/tonglab/Datasets/ILSVRC2012/val/n02110063/ILSVRC2012_val_00000729.jpg
n02110063,/home/tonglab/Datasets/ILSVRC2012/val/n02110063/ILSVRC2012_val_00003745.jpg
n02110185,/home/tonglab/Datasets/ILSVRC2012/val/n02110185/ILSVRC2012_val_00000269.jpg
n02110185,/home/tonglab/Datasets/ILSVRC2012/val/n02110185/ILSVRC2012_val_00000993.jpg
n02110341,/home/tonglab/Datasets/ILSVRC2012/val/n02110341/ILSVRC2012_val_00001702.jpg
n02110341,/home/tonglab/Datasets/ILSVRC2012/val/n02110341/ILSVRC2012_val_00001898.jpg
n02110627,/home/tonglab/Datasets/ILSVRC2012/val/n02110627/ILSVRC2012_val_00002267.jpg
n02110627,/home/tonglab/Datasets/ILSVRC2012/val/n02110627/ILSVRC2012_val_00002296.jpg
n02110806,/home/tonglab/Datasets/ILSVRC2012/val/n02110806/ILSVRC2012_val_00001344.jpg
n02110806,/home/tonglab/Datasets/ILSVRC2012/val/n02110806/ILSVRC2012_val_00004804.jpg
n02110958,/home/tonglab/Datasets/ILSVRC2012/val/n02110958/ILSVRC2012_val_00000220.jpg
n02110958,/home/tonglab/Datasets/ILSVRC2012/val/n02110958/ILSVRC2012_val_00000333.jpg
n02111129,/home/tonglab/Datasets/ILSVRC2012/val/n02111129/ILSVRC2012_val_00001203.jpg
n02111129,/home/tonglab/Datasets/ILSVRC2012/val/n02111129/ILSVRC2012_val_00001401.jpg
n02111277,/home/tonglab/Datasets/ILSVRC2012/val/n02111277/ILSVRC2012_val_00000045.jpg
n02111277,/home/tonglab/Datasets/ILSVRC2012/val/n02111277/ILSVRC2012_val_00001129.jpg
n02111500,/home/tonglab/Datasets/ILSVRC2012/val/n02111500/ILSVRC2012_val_00000174.jpg
n02111500,/home/tonglab/Datasets/ILSVRC2012/val/n02111500/ILSVRC2012_val_00000450.jpg
n02111889,/home/tonglab/Datasets/ILSVRC2012/val/n02111889/ILSVRC2012_val_00000590.jpg
n02111889,/home/tonglab/Datasets/ILSVRC2012/val/n02111889/ILSVRC2012_val_00003490.jpg
n02112018,/home/tonglab/Datasets/ILSVRC2012/val/n02112018/ILSVRC2012_val_00000057.jpg
n02112018,/home/tonglab/Datasets/ILSVRC2012/val/n02112018/ILSVRC2012_val_00001065.jpg
n02112137,/home/tonglab/Datasets/ILSVRC2012/val/n02112137/ILSVRC2012_val_00000355.jpg
n02112137,/home/tonglab/Datasets/ILSVRC2012/val/n02112137/ILSVRC2012_val_00000536.jpg
n02112350,/home/tonglab/Datasets/ILSVRC2012/val/n02112350/ILSVRC2012_val_00000658.jpg
n02112350,/home/tonglab/Datasets/ILSVRC2012/val/n02112350/ILSVRC2012_val_00001349.jpg
n02112706,/home/tonglab/Datasets/ILSVRC2012/val/n02112706/ILSVRC2012_val_00001568.jpg
n02112706,/home/tonglab/Datasets/ILSVRC2012/val/n02112706/ILSVRC2012_val_00001925.jpg
n02113023,/home/tonglab/Datasets/ILSVRC2012/val/n02113023/ILSVRC2012_val_00001096.jpg
